# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	29.646	9.02e-40	146	78	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	29	457	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	26.157	3.33e-36	136	85	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	9	457	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	27.072	5.22e-43	156	86	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	7	485	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	25.832	5.86e-35	133	85	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	3	463	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	28.775	3.65e-31	118	83	TRM85282.1 MFS transporter [Sulfolobus sp. F3]	5	332	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	28.775	3.65e-31	118	83	TRM85282.1 MFS transporter [Sulfolobus sp. F3]	5	332	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	28.775	3.65e-31	118	83	TRM85282.1 MFS transporter [Sulfolobus sp. F3]	5	332	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	26.692	3.96e-33	127	91	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	2	463	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.397	1.85e-31	122	87	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	28	483	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.897	5.59e-45	159	93	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	457	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.897	5.59e-45	159	93	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	457	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.897	5.59e-45	159	93	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	457	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	25.152	1.82e-30	120	87	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	28	485	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	26.641	1.55e-29	117	95	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	24	486	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.481	5.14e-49	170	100	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	32	484	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	27.545	1.05e-40	148	99	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	16	477	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.160	1.56e-39	145	96	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	36	485	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	26.860	1.88e-39	145	93	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	17	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.54e-48	170	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	19	463	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	26.653	1.05e-35	134	88	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	9	463	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	25.309	4.62e-32	124	81	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	21	471	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	26.151	1.54e-33	128	94	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	24	474	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	29.584	2.00e-33	127	76	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	70	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	22.384	4.25e-10	56.2	83	TRM85282.1 MFS transporter [Sulfolobus sp. F3]	25	337	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	28.600	1.02e-41	151	97	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	476	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	27.634	4.03e-38	141	95	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	30	484	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	7.53e-46	163	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	15	479	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	28.795	7.01e-41	149	83	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	68	486	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	5.48e-42	152	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	5.48e-42	152	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	5.48e-42	152	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	5.48e-42	152	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	5.48e-42	152	89	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	458	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	26.844	4.53e-35	132	91	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	13	457	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	2.18e-37	139	88	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	459	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	2.18e-37	139	88	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	459	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	2.18e-37	139	88	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	18	459	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	26.166	6.70e-34	130	85	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	26	483	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	27.801	2.80e-37	139	87	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	25	463	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	25.662	1.81e-19	86.7	85	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	24	462	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.12e-90	278	95	TRM83234.1 MFS transporter [Sulfolobus sp. F3]	19	447	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.20	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q01440|2.A.1.1.20	31.223	2.45e-54	186	80	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	26	463	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	25.000	7.49e-32	124	92	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	17	486	transporter
gnl|TC-DB|O74849|2.A.1.1.22	2.A.1.1.22	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O74849|2.A.1.1.22	24.308	4.30e-33	127	91	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	25	484	transporter
gnl|TC-DB|Q92339|2.A.1.1.23	2.A.1.1.23	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q92339|2.A.1.1.23	24.554	1.78e-28	114	77	TRM84534.1 MFS transporter [Sulfolobus sp. F3]	70	486	transporter
gnl|TC-DB|AOW29153.1|2.A.1.12.3	2.A.1.12.3	2-oxoglutarate	EX_cpd00024_e0	rxn05493,rxn08095,rxn09827,rxn34192,rxn34193	gnl|TC-DB|AOW29153.1|2.A.1.12.3	23.278	1.21e-13	68.2	75	TRM85230.1 MFS transporter [Sulfolobus sp. F3]	21	429	transporter
