# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O95166|1.A.9.5.2	1.A.9.5.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|O95166|1.A.9.5.2	21.875	7.1	21.2	82	MCI4455487.1 MAG: cupin domain-containing protein [Sulfolobus sp.]	48	116	transporter
gnl|TC-DB|Q79FK4|1.B.94.1.1	1.B.94.1.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q79FK4|1.B.94.1.1	29.630	7.7	20.8	77	MCI4456210.1 MAG: carboxylating nicotinate-nucleotide diphosphorylase, partial [Sulfolobus sp.]	177	255	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	36.364	0.018	26.9	79	MCI4455908.1 MAG: 7-cyano-7-deazaguanine synthase QueC [Sulfolobus sp.]	14	54	transporter
gnl|TC-DB|P71461|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71461|1.C.30.1.1	30.435	0.61	22.3	80	MCI4455746.1 MAG: phenylalanine--tRNA ligase subunit alpha [Sulfolobus sp.]	330	374	transporter
gnl|TC-DB|Q9NJC6|1.C.47.3.2	1.C.47.3.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9NJC6|1.C.47.3.2	19.753	2.6	21.9	80	MCI4456189.1 MAG: molecular chaperone TorD family protein [Sulfolobus sp.]	11	90	transporter
gnl|TC-DB|Q8TDX7|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8TDX7|1.I.1.1.3	22.956	4.91e-13	64.3	88	MCI4456378.1 MAG: serine/threonine protein kinase [Sulfolobus sp.]	287	595	transporter
gnl|TC-DB|Q8EH96|2.A.102.4.13	2.A.102.4.13	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8EH96|2.A.102.4.13	27.203	1.3	25.4	91	MCI4456345.1 MAG: sulfite exporter TauE/SafE family protein, partial [Sulfolobus sp.]	13	258	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P95908|2.A.1.1.15	24.845	9.61e-37	135	97	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	493	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	27.626	5.04e-21	91.7	76	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	63	495	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	23.462	2.14e-13	67.4	75	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	38	448	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	23.874	5.11e-15	72.8	75	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	99	503	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	20.645	2.42e-10	57.8	76	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	18	448	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.222	1.67e-21	92.4	85	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	77	495	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.222	1.67e-21	92.4	85	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	77	495	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	24.222	1.67e-21	92.4	85	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	77	495	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	22.526	6.98e-14	68.9	82	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	10	448	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	22.273	8.63e-11	58.9	79	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	47	449	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	23.684	2.25e-15	73.2	94	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	21	448	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	22.197	7.77e-11	59.3	86	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	86	497	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.209	2.62e-21	92.0	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	26.540	6.66e-21	90.9	80	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	495	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	25.000	6.50e-20	87.8	78	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	88	497	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	25.000	6.50e-20	87.8	78	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	88	497	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	25.000	6.50e-20	87.8	78	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	88	497	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	21.118	1.25e-09	55.5	83	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	30	495	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	25.173	1.26e-12	64.7	80	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	97	501	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	24.263	2.17e-15	73.6	81	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	78	504	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	21.080	5.03e-08	50.1	75	MCI4455264.1 MAG: MFS transporter, partial [Sulfolobus sp.]	28	381	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	22.222	2.25e-07	48.1	89	MCI4455264.1 MAG: MFS transporter, partial [Sulfolobus sp.]	28	461	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	23.529	2.89e-22	94.7	84	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	6	449	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	24.033	5.67e-17	78.6	91	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	29	495	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	25.837	1.42e-18	83.6	76	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	48	447	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	25.837	1.42e-18	83.6	76	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	48	447	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	25.837	1.42e-18	83.6	76	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	48	447	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	25.837	1.42e-18	83.6	76	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	48	447	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	25.837	1.42e-18	83.6	76	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	48	447	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	25.882	1.19e-14	71.2	77	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	48	447	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	24.350	6.22e-15	72.0	77	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	44	448	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	24.350	6.22e-15	72.0	77	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	44	448	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	24.350	6.22e-15	72.0	77	MCI4456358.1 MAG: MFS transporter [Sulfolobus sp.]	44	448	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	22.490	2.22e-05	42.0	82	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	16	495	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	22.326	4.77e-14	69.7	75	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	88	495	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	23.128	1.19e-10	58.9	82	MCI4455264.1 MAG: MFS transporter, partial [Sulfolobus sp.]	35	458	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.20	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q01440|2.A.1.1.20	25.361	2.36e-23	98.6	79	MCI4456212.1 MAG: MFS transporter [Sulfolobus sp.]	27	495	transporter
