# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.568	5.73e-34	126	85	WP_143576989.1 OFA family MFS transporter [Sulfolobus sp. B1]	2	331	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.568	5.73e-34	126	85	WP_143576989.1 OFA family MFS transporter [Sulfolobus sp. B1]	2	331	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.568	5.73e-34	126	85	WP_143576989.1 OFA family MFS transporter [Sulfolobus sp. B1]	2	331	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	26.692	5.10e-33	127	91	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	2	463	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.397	2.38e-31	122	87	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	28	483	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.897	7.20e-45	159	93	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	457	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.897	7.20e-45	159	93	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	457	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.897	7.20e-45	159	93	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	457	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	25.152	2.35e-30	120	87	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	28	485	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	26.641	2.00e-29	117	95	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	24	486	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.481	6.62e-49	170	100	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	32	484	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	27.545	1.36e-40	148	99	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	16	477	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.160	2.01e-39	145	96	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	36	485	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	26.860	2.42e-39	145	93	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	17	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	30.675	1.99e-48	170	92	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	19	463	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	26.653	1.35e-35	134	88	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	9	463	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	25.309	5.95e-32	124	81	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	21	471	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	26.151	1.99e-33	128	94	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	24	474	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	29.584	2.58e-33	127	76	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	70	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	25.135	1.27e-16	76.3	88	WP_143576989.1 OFA family MFS transporter [Sulfolobus sp. B1]	2	331	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	28.600	1.32e-41	151	97	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	476	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	27.634	5.19e-38	141	95	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	30	484	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	9.69e-46	163	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	15	479	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	28.795	9.03e-41	149	83	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	68	486	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	7.06e-42	152	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	7.06e-42	152	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	7.06e-42	152	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	7.06e-42	152	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	7.06e-42	152	89	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	458	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	26.844	5.83e-35	132	91	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	13	457	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	2.80e-37	139	88	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	459	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	2.80e-37	139	88	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	459	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	2.80e-37	139	88	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	18	459	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	26.166	8.63e-34	130	85	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	26	483	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	27.801	3.60e-37	139	87	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	25	463	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	25.662	2.33e-19	86.7	85	WP_069282961.1 MULTISPECIES: sugar porter family MFS transporter [unclassified Sulfolobus]	24	462	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.45e-90	278	95	WP_069284326.1 MULTISPECIES: MFS transporter [unclassified Sulfolobus]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.45e-90	278	95	WP_069284326.1 MULTISPECIES: MFS transporter [unclassified Sulfolobus]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.45e-90	278	95	WP_069284326.1 MULTISPECIES: MFS transporter [unclassified Sulfolobus]	19	447	transporter
gnl|TC-DB|P42417|2.A.1.1.27	2.A.1.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|P42417|2.A.1.1.27	37.762	1.45e-90	278	95	WP_069284326.1 MULTISPECIES: MFS transporter [unclassified Sulfolobus]	19	447	transporter
