# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|A8ANM6|2.A.104.1.1	2.A.104.1.1	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|A8ANM6|2.A.104.1.1	29.060	3.3	23.1	75	DAHF01000068.1_22 # 18857 # 19789 # 1 # ID=93_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.397	148	252	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P95908|2.A.1.1.15	55.448	8.29e-158	448	98	DAHF01000070.1_2 # 2311 # 3573 # 1 # ID=8_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.493	7	412	transporter
gnl|TC-DB|P46333|2.A.1.1.106	2.A.1.1.10	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P46333|2.A.1.1.106	40.920	1.21e-106	320	94	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	451	transporter
gnl|TC-DB|P46333|2.A.1.1.106	2.A.1.1.10	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P46333|2.A.1.1.106	40.920	1.21e-106	320	94	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	451	transporter
gnl|TC-DB|P46333|2.A.1.1.106	2.A.1.1.10	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P46333|2.A.1.1.106	40.920	1.21e-106	320	94	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	451	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	35.566	1.90e-80	255	79	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	36.203	2.48e-81	258	81	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	33.621	2.46e-67	222	75	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	23	451	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	30.652	1.26e-58	198	80	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.11	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.11	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.11	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.11	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.11	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	28.125	3.77e-36	132	92	DAHF01000003.1_18 # 16879 # 18024 # -1 # ID=104_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	1	355	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	28.125	3.77e-36	132	92	DAHF01000003.1_18 # 16879 # 18024 # -1 # ID=104_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	1	355	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	28.125	3.77e-36	132	92	DAHF01000003.1_18 # 16879 # 18024 # -1 # ID=104_18;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.484	1	355	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	29.847	6.52e-52	179	84	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	441	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	27.074	1.31e-46	165	81	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	23	441	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	33.713	3.75e-76	242	91	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	30.022	1.58e-54	186	82	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	32.829	7.13e-65	213	89	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	442	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.662	1.31e-77	245	97	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	449	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	30.083	9.25e-73	233	99	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	451	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	33.700	6.53e-85	265	92	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	22	444	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	32.278	7.55e-86	268	93	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	444	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	29.892	4.07e-63	208	90	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	449	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	29.892	4.07e-63	208	90	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	449	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	29.892	4.07e-63	208	90	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	449	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	28.217	7.92e-47	165	83	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	30.377	6.94e-53	182	77	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	444	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	33.738	7.48e-57	191	84	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	43	442	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	33.781	5.37e-69	224	88	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	21	451	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	37.093	3.20e-96	295	88	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	445	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	37.093	3.20e-96	295	88	DAHF01000079.1_2 # 261 # 1616 # 1 # ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.363	1	445	transporter
