# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q97xw7|2.A.1.1.118	70.862	0.0	619	99	TRM75574.1 MFS transporter [Sulfolobus sp. E5]	6	433	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	25.113	2.01e-24	101	79	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	18	423	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	26.424	2.51e-19	86.3	75	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	57	460	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	25.361	1.07e-19	87.4	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	14	458	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	21.730	2.95e-11	60.8	80	TRM76659.1 MFS transporter [Sulfolobus sp. E5]	19	449	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.568	3.99e-34	126	85	TRM76303.1 MFS transporter [Sulfolobus sp. E5]	2	331	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.568	3.99e-34	126	85	TRM76303.1 MFS transporter [Sulfolobus sp. E5]	2	331	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	27.568	3.99e-34	126	85	TRM76303.1 MFS transporter [Sulfolobus sp. E5]	2	331	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	25.508	3.54e-18	82.4	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	59	459	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.170	1.15e-10	58.9	75	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	58	459	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.400	3.50e-26	105	91	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	16	418	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.400	3.50e-26	105	91	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	16	418	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	25.400	3.50e-26	105	91	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	16	418	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	23.077	7.84e-11	59.3	78	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	68	470	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	23.932	1.19e-19	86.7	89	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	18	421	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	25.942	6.19e-25	102	97	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	22	425	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	24.107	4.73e-13	65.9	90	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	418	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.059	9.57e-23	96.3	84	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	75	458	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	24.944	1.35e-19	86.7	84	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	56	458	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	26.683	7.42e-21	90.5	78	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	457	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	26.683	7.42e-21	90.5	78	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	457	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	26.683	7.42e-21	90.5	78	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	457	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	23.210	9.84e-15	71.6	82	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	31	458	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	25.855	5.32e-17	79.0	78	TRM76659.1 MFS transporter [Sulfolobus sp. E5]	15	447	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	22.378	4.44e-06	44.3	84	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	56	460	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	24.079	1.28e-14	71.2	76	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	87	466	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	25.135	6.47e-17	77.0	88	TRM76303.1 MFS transporter [Sulfolobus sp. E5]	2	331	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	22.965	1.25e-07	48.9	91	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	27	460	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	23.454	9.65e-19	84.0	88	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	37	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	26.773	1.96e-21	92.0	82	TRM76152.1 MFS transporter [Sulfolobus sp. E5]	27	421	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	21.256	1.98e-11	61.2	78	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	73	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	24.586	1.23e-13	68.2	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	460	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	24.586	1.23e-13	68.2	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	460	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	24.586	1.23e-13	68.2	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	460	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	24.586	1.23e-13	68.2	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	460	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	24.586	1.23e-13	68.2	77	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	66	460	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	24.598	4.48e-07	47.4	80	TRM76659.1 MFS transporter [Sulfolobus sp. E5]	53	447	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	23.165	1.04e-12	65.5	79	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	52	460	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	23.165	1.04e-12	65.5	79	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	52	460	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	23.165	1.04e-12	65.5	79	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	52	460	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	24.086	1.54e-14	71.2	80	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	21	458	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	22.069	1.39e-14	71.2	78	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	51	458	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	22.807	4.55e-11	60.1	82	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	35	459	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q01440|2.A.1.1.20	26.797	4.08e-28	112	80	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	23	459	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q01440|2.A.1.1.20	26.797	4.08e-28	112	80	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	23	459	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|Q01440|2.A.1.1.20	26.797	4.08e-28	112	80	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	23	459	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	gluconate	EX_cpd00222_e0	rxn05571,rxn08609,rxn12363	gnl|TC-DB|Q01440|2.A.1.1.20	26.797	4.08e-28	112	80	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	23	459	transporter
gnl|TC-DB|Q01440|2.A.1.1.20	2.A.1.1.2	glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|Q01440|2.A.1.1.20	26.797	4.08e-28	112	80	TRM76842.1 MFS transporter [Sulfolobus sp. E5]	23	459	transporter
