# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	21.831	2.37e-07	47.0	96	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	7	287	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	27.740	2.17e-16	73.9	86	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	4	277	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	29.225	1.86e-21	89.0	78	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	1	275	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	28.102	1.25e-12	63.2	77	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	13	272	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	28.102	1.25e-12	63.2	77	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	13	272	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	26.056	7.15e-13	63.5	89	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	10	276	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	26.056	7.15e-13	63.5	89	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	10	276	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	26.481	7.65e-15	69.7	86	WP_338603229.1 MIP/aquaporin family protein [Sulfolobus tengchongensis]	3	277	transporter
gnl|TC-DB|P71469|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71469|1.C.29.1.1	28.125	5.9	20.4	77	WP_338600931.1 reverse gyrase [Sulfolobus tengchongensis]	41	103	transporter
gnl|TC-DB|P71460|1.C.30.1.1	1.C.30.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71460|1.C.30.1.1	34.483	0.045	26.6	91	WP_338603860.1 SMC family ATPase [Sulfolobus tengchongensis]	69	124	transporter
gnl|TC-DB|Q8EH96|2.A.102.4.13	2.A.102.4.13	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8EH96|2.A.102.4.13	28.731	6.19e-09	52.0	93	WP_338603810.1 sulfite exporter TauE/SafE family protein [Sulfolobus tengchongensis]	23	276	transporter
gnl|TC-DB|Q9Y5U8|2.A.105.1.2	2.A.105.1.2	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q9Y5U8|2.A.105.1.2	25.000	0.99	24.6	94	WP_338599420.1 7-cyano-7-deazaguanine synthase QueC [Sulfolobus tengchongensis]	311	413	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|P95908|2.A.1.1.15	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P95908|2.A.1.1.15	86.052	0.0	717	100	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	1	423	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	27.231	3.76e-27	110	78	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	18	417	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	25.376	8.84e-18	82.0	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	16	422	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	24.426	5.75e-17	79.7	75	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	8	417	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	23.158	3.22e-09	55.1	80	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	17	420	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	33.729	3.88e-63	206	96	WP_338598468.1 MFS transporter [Sulfolobus tengchongensis]	13	426	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	33.729	3.88e-63	206	96	WP_338598468.1 MFS transporter [Sulfolobus tengchongensis]	13	426	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	33.729	3.88e-63	206	96	WP_338598468.1 MFS transporter [Sulfolobus tengchongensis]	13	426	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	24.494	1.37e-13	68.9	76	WP_338602553.1 MFS transporter [Sulfolobus tengchongensis]	72	450	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	22.588	1.38e-09	56.2	75	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	40	420	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.455	9.07e-26	105	92	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	20	423	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.455	9.07e-26	105	92	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	20	423	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	27.455	9.07e-26	105	92	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	20	423	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	22.697	3.28e-11	61.6	75	WP_338598400.1 MFS transporter [Sulfolobus tengchongensis]	60	448	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	27.295	1.24e-17	81.6	75	WP_338599214.1 MFS transporter [Sulfolobus tengchongensis]	86	454	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	23.559	1.10e-23	99.0	86	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	22	382	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	25.495	1.18e-17	81.3	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	382	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.499	1.95e-26	107	91	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	24	417	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	24.945	5.13e-19	85.5	89	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	17	417	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	25.124	2.01e-17	80.9	77	WP_338602553.1 MFS transporter [Sulfolobus tengchongensis]	71	442	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	25.124	2.01e-17	80.9	77	WP_338602553.1 MFS transporter [Sulfolobus tengchongensis]	71	442	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	25.124	2.01e-17	80.9	77	WP_338602553.1 MFS transporter [Sulfolobus tengchongensis]	71	442	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	24.883	2.91e-14	70.9	75	WP_338598400.1 MFS transporter [Sulfolobus tengchongensis]	65	447	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	25.110	3.83e-16	77.0	76	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	19	417	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	25.935	8.79e-09	53.5	78	WP_338602160.1 MFS transporter [Sulfolobus tengchongensis]	85	456	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	25.293	8.23e-11	60.1	79	WP_338602553.1 MFS transporter [Sulfolobus tengchongensis]	75	458	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	25.806	3.37e-19	86.3	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	27	417	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	25.806	3.37e-19	86.3	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	27	417	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	25.806	3.37e-19	86.3	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	27	417	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	25.806	3.37e-19	86.3	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	27	417	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	25.806	3.37e-19	86.3	82	WP_338603217.1 MFS transporter [Sulfolobus tengchongensis]	27	417	transporter
