# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	25.135	9.72e-17	77.0	88	TRM77136.1 MFS transporter [Sulfolobus sp. B5]	2	331	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	28.600	1.51e-41	151	97	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	476	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	27.634	5.95e-38	141	95	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	30	484	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	28.630	1.11e-45	163	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	15	479	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	28.795	1.03e-40	149	83	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	68	486	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	8.09e-42	152	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	8.09e-42	152	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	8.09e-42	152	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	8.09e-42	152	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	458	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	29.046	8.09e-42	152	89	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	458	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	26.844	6.68e-35	132	91	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	13	457	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	3.21e-37	139	88	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	459	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	3.21e-37	139	88	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	459	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	26.489	3.21e-37	139	88	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	18	459	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	26.166	9.89e-34	130	85	TRM79483.1 MFS transporter [Sulfolobus sp. B5]	26	483	transporter
