# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q8EH96|2.A.102.4.13	2.A.102.4.13	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q8EH96|2.A.102.4.13	24.739	0.42	27.7	93	WP_168066747.1 sulfite exporter TauE/SafE family protein [Sulfolobus sp. S-194]	18	279	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	21.918	5.5	23.5	79	WP_168065982.1 undecaprenyl-diphosphate phosphatase [Sulfolobus sp. S-194]	108	225	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	28.097	1.73e-39	146	78	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	26	454	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	28.298	1.11e-35	135	81	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	25	454	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	26.200	8.46e-35	134	77	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	23	476	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	27.475	8.40e-40	147	84	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	22	465	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.11	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.11	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.11	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.11	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q97xw7|2.A.1.1.118	2.A.1.1.11	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q97xw7|2.A.1.1.118	71.330	0.0	611	99	WP_168064874.1 MFS transporter [Sulfolobus sp. S-194]	1	435	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	31.436	7.59e-36	132	85	WP_168064574.1 OFA family MFS transporter [Sulfolobus sp. S-194]	3	331	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	FORMATE	EX_cpd00047_e0	rxn05559,rxn08524,rxn10860,rxn12422,rxn34214,rxn34215,rxn34216,rxn34459,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	31.436	7.59e-36	132	85	WP_168064574.1 OFA family MFS transporter [Sulfolobus sp. S-194]	3	331	transporter
gnl|TC-DB|Q51330|2.A.1.11.1	2.A.1.11.1	OXALATE	EX_cpd00180_e0	rxn12615,rxn27362	gnl|TC-DB|Q51330|2.A.1.11.1	31.436	7.59e-36	132	85	WP_168064574.1 OFA family MFS transporter [Sulfolobus sp. S-194]	3	331	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	27.893	1.41e-38	144	86	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	20	458	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	23.887	4.40e-31	122	86	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	25	476	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	29.202	4.74e-53	182	94	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	10	454	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	29.202	4.74e-53	182	94	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	10	454	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	29.202	4.74e-53	182	94	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	10	454	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	27.459	3.64e-35	134	85	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	25	468	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	26.337	5.66e-31	121	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	476	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	28.348	1.27e-47	167	95	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	29	454	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	27.669	1.36e-40	148	93	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	21	454	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	25.806	6.67e-35	132	92	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	33	458	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	25.000	2.48e-36	137	94	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	3	458	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	27.893	2.59e-43	156	90	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	16	454	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	27.893	2.59e-43	156	90	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	16	454	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	27.893	2.59e-43	156	90	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	16	454	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	25.833	7.72e-34	130	86	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	3	454	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	24.897	3.99e-30	119	80	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	21	469	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	26.360	5.50e-31	121	93	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	21	471	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	26.536	1.98e-34	131	77	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	66	454	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	24.755	7.98e-14	68.6	96	WP_168064574.1 OFA family MFS transporter [Sulfolobus sp. S-194]	3	372	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	27.912	7.26e-43	154	97	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	472	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	28.340	1.68e-36	137	93	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	27	470	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	28.131	1.73e-46	165	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	5	459	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	27.553	1.61e-38	143	98	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	13	473	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	28.099	4.96e-39	144	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	28.099	4.96e-39	144	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	28.099	4.96e-39	144	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	28.099	4.96e-39	144	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	28.099	4.96e-39	144	89	WP_168065168.1 sugar porter family MFS transporter [Sulfolobus sp. S-194]	15	456	transporter
