# gapseq version: 1.3.1 fb7fbcb7
# Transporter sequence DB md5sum: b99a77e (2024-09-17)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.872	5.44e-47	165	90	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	27	454	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.872	5.44e-47	165	90	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	27	454	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	30.872	5.44e-47	165	90	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	27	454	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	26.327	4.53e-29	116	83	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	25	462	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	27.642	5.79e-30	118	92	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	10	458	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	29.646	5.95e-46	162	95	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	454	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	26.273	4.03e-35	132	97	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	8	464	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	27.885	5.66e-41	149	83	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	78	463	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	25.666	2.87e-38	142	79	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	78	458	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	27.778	3.79e-36	136	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	25	454	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	27.778	3.79e-36	136	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	25	454	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	27.778	3.79e-36	136	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	25	454	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	24.528	1.14e-25	106	87	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	5	458	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	27.253	7.84e-30	119	78	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	20	458	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	27.352	2.24e-28	113	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	25	454	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	23.762	2.45e-14	71.2	77	MFP3203530.1 MAG: MFS transporter, partial [Sulfolobus sp.]	71	445	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|P37662|2.A.1.11.3	2.A.1.11.3	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|P37662|2.A.1.11.3	23.134	3.16e-17	79.0	98	MFP3201537.1 MAG: OFA family MFS transporter [Sulfolobus sp.]	3	372	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	29.397	2.01e-35	134	78	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	79	459	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	28.247	3.02e-38	142	91	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	22	460	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	29.560	3.99e-49	172	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	3	460	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	31.017	1.47e-32	125	76	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	77	460	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	27.158	1.26e-34	132	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	16	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	27.158	1.26e-34	132	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	16	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	27.158	1.26e-34	132	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	16	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	27.158	1.26e-34	132	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	16	456	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	27.158	1.26e-34	132	89	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	16	456	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	26.303	8.81e-32	124	75	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	77	460	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	24.939	4.58e-22	95.1	77	MFP3203530.1 MAG: MFS transporter, partial [Sulfolobus sp.]	62	445	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	24.939	4.58e-22	95.1	77	MFP3203530.1 MAG: MFS transporter, partial [Sulfolobus sp.]	62	445	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	24.939	4.58e-22	95.1	77	MFP3203530.1 MAG: MFS transporter, partial [Sulfolobus sp.]	62	445	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	22.374	1.08e-10	60.1	75	MFP3203497.1 MAG: MFS transporter [Sulfolobus sp.]	42	443	transporter
gnl|TC-DB|P15686|2.A.1.1.14	2.A.1.1.14	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|P15686|2.A.1.1.14	25.407	1.28e-31	123	90	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	7	458	transporter
gnl|TC-DB|ACV04919|2.A.1.1.141	2.A.1.1.141	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|ACV04919|2.A.1.1.141	25.000	2.73e-17	80.5	84	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	28	458	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.2	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|O34718|2.A.1.1.26	29.670	3.22e-46	163	94	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	21	459	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.2	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|O34718|2.A.1.1.26	29.670	3.22e-46	163	94	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	21	459	transporter
gnl|TC-DB|O34718|2.A.1.1.26	2.A.1.1.2	arsenite	EX_cpd04098_e0	rxn05507	gnl|TC-DB|O34718|2.A.1.1.26	29.670	3.22e-46	163	94	MFP3203776.1 MAG: sugar porter family MFS transporter [Sulfolobus sp.]	21	459	transporter
